icsd_id,bandgap_gga,bandgap_hse
51716,2.248186,3.089151
27092,0,2.668873
24059,2.056332,3.246533
77196,0.290651,1.390246
65660,2.828213,4.441692
31925,2.914231,4.066732
28232,0,0.948088
68505,0.910269,2.0507
416669,0.87695,1.843987
411954,0.481838,1.562655
24030,2.371508,3.22824
418089,1.825178,2.854437
49547,1.013702,1.719492
156755,2.610091,4.471867
241245,2.611352,3.474453
56458,2.781967,4.593288
163584,2.716641,4.476369
109830,2.697664,4.192888
165563,2.912433,4.687897
54909,2.239565,3.561975
170127,2.41535,3.634428
154357,2.68189,4.248484
154354,2.217455,3.777188
248144,2.976103,4.370241
154356,2.687513,4.245498
170805,1.025195,1.557967
260372,2.637299,3.88826
172228,1.1248,1.529808
171020,2.661097,4.4717
83387,2.579675,3.67055
6131,2.984938,4.431132
246244,2.244642,2.981795
155955,2.984403,4.590393
31338,1.986243,3.426463
151568,2.243441,3.952566
151578,2.213433,3.913603
161265,2.559631,4.210288
200614,2.240565,3.942023
80717,2.160896,3.720204
88779,1.292003,2.050521
87825,0.954979,1.582336
160328,1.343102,3.034723
165689,0,0.575651
151598,2.340128,3.750773
2373,2.948628,4.53243
261342,0,0.416267
88978,0.307334,1.201251
27502,0,0.310548
170597,0.931884,2.701806
8097,2.269178,3.788458
413874,0.02259,0.826055
82689,1.850945,3.252845
74539,2.68376,4.38836
100661,1.943055,2.975689
238797,0.568104,1.788032
22411,1.409806,2.586698
36629,1.476592,2.516177
56582,0,1.400396
56584,0,1.059666
9011,2.718919,4.25704
65412,1.065938,2.751343
402087,0,0.497532
100789,0.088268,0.234604
84791,0,0.281283
280873,0,1.15584
68202,1.225062,2.04445
16353,0.853373,1.58956
88134,1.882897,3.485708
59252,2.479102,4.092656
261486,0,1.229358
18119,2.393972,3.490276
37428,2.298158,3.713295
158753,0.760511,2.272021
17016,1.168286,2.736814
30971,1.573393,3.205519
77134,1.357819,2.9561
23039,1.292085,2.998451
165224,1.69741,3.366307
74848,0.63649,1.7925
4118,1.021339,2.448587
52389,1.008004,2.430416
62054,1.359512,2.610375
165167,0.6734,2.156368
181930,0.957308,2.502783
180009,0.67438,2.557118
262708,2.881995,4.408143
51698,2.120702,3.496314
62150,2.07936,3.454055
62151,2.092617,3.467888
88387,1.4013,2.580694
262941,0.968891,2.750215
200806,2.89951,4.236298
35407,0.234348,1.049499
181929,1.386157,3.112633
9369,1.004875,2.547799
40186,1.668376,3.307414
168999,1.946243,3.404111
169003,2.015451,3.455332
50529,1.454306,2.998266
69296,0.385322,1.771079
23542,2.715196,4.488681
86773,0,0.028872
165168,0.371192,1.684874
77064,0.525486,2.088748
9715,2.020169,3.530034
413057,1.698002,3.090067
413058,2.100856,3.222064
300028,1.164174,2.53366
35084,0.498645,1.99341
74031,1.87754,3.562276
61219,3.133043,4.453051
152667,2.682472,4.044659
92040,1.750406,2.998973
86768,2.648256,3.983069
162803,2.331525,4.119284
401664,1.587224,2.667483
28115,1.643306,2.659531
59935,2.326321,4.14024
78891,1.009335,2.190715
59936,2.653088,4.446866
21014,0.138691,0.563227
22395,2.225815,3.995601
162802,2.385091,4.223608
410039,2.687143,3.749941
416750,2.099675,3.132229
28399,0.208789,1.176844
28400,1.871972,2.831961
65483,1.610609,2.606486
75935,0.174592,1.270148
28510,1.973509,2.912373
68484,1.267896,2.666821
171021,2.443814,4.232135
2233,2.635571,3.555796
425787,1.243413,2.235119
26471,2.316807,3.42595
412071,2.677563,3.902963
416393,0.188778,0.97639
416056,1.842911,2.9409
27169,1.436723,2.668748
417247,0.93313,2.337935
426524,1.859685,2.824832
416429,0.600486,0.290325
10302,0.999937,1.607532
69503,2.216853,3.600225
74940,2.185826,3.483881
73212,1.531661,2.464197
161384,0.604925,3.056883
62688,2.661509,3.310395
6152,0.946728,2.118441
94437,1.321797,2.224544
109301,0.647145,2.387257
95833,1.56985,2.777153
73190,1.270846,2.451262
26676,1.596808,2.690795
82065,1.942991,3.009277
249513,2.137321,3.570436
59123,1.924301,3.539539
252042,1.828414,2.824085
28499,2.105826,3.58508
416147,1.352993,2.477664
416148,1.749589,2.758951
185586,1.672535,2.92115
40267,2.633859,4.087182
425293,2.824045,4.279498
28930,2.595638,3.659907
81984,2.742442,4.138675
91271,2.834922,4.236901
249659,1.996828,2.984161
18120,2.366395,3.511997
237338,0.685288,1.765869
62676,1.996882,3.264679
18116,2.245148,2.980814
185585,1.052412,3.963926
236372,2.547655,4.021428
28909,1.929601,3.084581
165282,2.331536,3.979219
248485,1.816461,3.440903
24607,1.992646,2.750172
91735,2.549497,3.075594
160793,2.846846,3.969478
26944,1.821009,3.235485
27508,1.726694,2.917102
8269,0.625809,1.665089
157933,0.2039,2.031604
51175,1.068588,1.626825
167460,0.748947,2.243237
183966,1.550126,2.203028
192388,1.527339,2.042906
192389,1.706444,2.415743
43451,1.232306,2.496676
416169,1.943145,3.102705
416209,1.511973,2.30601
416208,1.829472,2.638846
280204,2.706146,3.965139
59983,2.697431,3.982371
193548,2.551128,4.123637
290588,2.643869,4.105304
290589,2.680702,4.145391
52386,2.680936,4.146006
167400,2.524621,3.835415
418845,1.246849,3.733653
2771,2.484646,3.727543
1,2.169719,3.338327
150417,2.66919,4.371017
75639,1.956371,2.949342
290590,2.564247,4.010749
290591,2.554768,3.998875
50047,2.563282,4.012216
20314,1.535134,2.773644
15033,2.738816,4.028055
15034,2.745256,4.005169
409745,2.62201,3.858003
28411,2.463819,3.621285
413950,1.701531,2.381171
22030,2.078098,3.292618
155850,0.372789,2.278084
82620,1.673695,2.790114
6130,2.045863,3.269191
201793,1.502275,2.619153
406829,2.113904,3.280409
82622,1.689556,2.707985
155505,1.651755,2.630264
171184,1.863657,3.064545
72302,1.295184,2.064349
73261,0.696579,1.472538
65418,0.791584,1.22078
37079,1.506855,2.358994
40161,1.489916,2.402479
413342,1.768117,2.975278
25513,2.112441,3.469507
419772,2.188641,3.587782
423923,2.726549,4.023869
2378,2.001965,3.001064
24392,2.537252,3.408305
406809,2.36037,3.800688
94388,1.946587,3.190352
423336,1.35698,2.022913
174309,0.773801,2.051781
72287,0.302369,2.155507
423335,2.026102,3.070178
246912,1.156397,1.766352
188625,0.97665,2.158588
291233,0.090981,0.555895
95664,0.986361,2.169586
91855,0.333675,1.40518
95670,0.387346,1.462371
188529,0,0.828947
25695,1.60262,2.906657
37325,1.597312,2.900932
40158,1.595692,2.896123
48180,1.873263,3.197369
18102,2.94763,4.024591
188527,0,0.381574
40156,1.732944,2.740767
49755,1.731826,2.742022
30379,0.588226,1.475435
15099,1.686664,2.791855
188528,0,0.071924
40157,1.687805,2.794336
49756,1.688458,2.796198
201899,1.331341,2.070205
14099,1.132029,1.709176
15100,1.490601,2.758326
188530,0,0.906147
40159,1.490867,2.759122
49758,1.494067,2.760139
65446,1.746055,3.013668
29214,0.713649,2.222393
151929,2.76514,3.932158
65547,2.675656,3.657285
35580,2.954046,4.198785
60848,2.894446,4.134192
164934,1.224779,1.934145
19046,0.970314,1.383409
416510,1.913656,2.514657
69051,0.194025,2.034411
169713,0.958969,2.705537
400657,0.749533,1.536476
25002,2.10234,3.160535
36535,0,1.880478
80181,0.087474,1.207108
40452,1.744895,3.011069
202669,1.540932,2.255503
62058,1.461636,2.250105
427086,0.811274,1.994731
418372,0.880404,1.787046
94387,1.804518,3.011969
35246,1.733914,2.928149
36603,2.150427,3.11119
36604,2.540849,3.497856
89565,1.104854,1.713916
280804,2.890136,4.159333
2521,1.277362,2.72434
415418,2.708494,3.991617
249509,2.646108,3.874629
10416,2.784569,3.803183
76964,0.807469,1.695945
73732,2.198871,3.346886
2173,2.409442,4.040822
2174,2.43588,4.033572
73016,2.73294,4.300206
417245,0.62603,2.389947
417246,0.55844,2.246404
417248,0.466013,2.345559
417249,0.968079,2.829121
16143,1.107339,3.419674
10393,2.526617,3.701474
948,2.541079,3.37508
249508,2.090932,3.376209
16872,0.773317,2.712083
240332,0.796477,2.811655
409393,1.783829,2.810109
99995,0.151165,1.68698
201202,2.314871,3.950436
78356,3.051239,3.942683
240330,0.644224,2.188404
240329,0.357784,1.513323
73215,1.423892,2.1653
1410,1.554716,2.549717
417293,2.154699,2.45628
9805,1.526812,1.925958
15192,1.90426,2.110922
37231,1.162689,1.616234
40337,2.153311,2.453532
93973,0.959261,1.413311
174312,1.715236,2.640353
182237,1.133013,2.222574
41003,2.566222,3.106546
166205,1.763231,2.864736
36652,2.763505,4.383232
2269,2.490021,3.952234
187290,2.715578,4.134884
2270,2.281011,3.717256
162060,2.962816,4.790117
202044,2.125042,3.900226
51546,2.727557,4.296945
26340,0.729965,1.823831
37271,2.651003,4.171386
160848,2.345192,4.022595
35534,2.285852,4.042287
161258,2.905274,4.701181
16833,2.863031,4.539468
61496,2.811405,4.43022
413385,0.338159,0.81808
172521,2.606894,3.763172
185701,0,0.793295
33722,2.577722,4.018626
16173,2.445084,3.899172
100275,2.057109,2.958835
200517,1.611419,2.581516
422884,2.679825,4.415756
409548,1.840508,3.494612
73550,2.917631,4.494221
200849,2.530827,4.005346
73551,2.90466,4.487394
27103,2.646882,4.137579
95735,2.825868,4.182847
82393,2.840751,4.642316
166253,1.967341,3.451175
166254,1.98454,3.528905
166255,1.682003,3.175336
166257,1.686549,3.17249
48122,2.18417,3.442448
26831,1.909928,3.426337
186994,2.680399,4.08769
20701,2.602162,3.527949
27761,0,1.018738
422026,2.473132,3.987621
98065,2.715758,4.018729
23327,2.856134,3.925669
161702,2.400838,3.53846
33194,2.779548,3.842204
89326,2.715827,3.764064
98740,2.698227,4.038155
66275,2.129655,3.436638
2533,1.85247,3.096414
25514,2.059236,3.460303
165068,2.256,3.788804
69739,2.253538,3.787976
412547,2.194739,3.601682
79694,2.023982,3.418463
260029,0,1.209426
61673,2.001355,3.255318
19005,1.407058,2.745605
74885,2.407251,3.204516
100316,1.530566,3.219226
28402,1.537618,3.22648
412403,0.910668,2.466939
169667,2.084484,3.439227
33275,0.848851,1.549273
90083,1.617189,2.252265
90084,1.424595,2.216197
51511,1.693567,2.368939
83374,1.712575,2.339056
22226,0.548458,1.985513
412302,1.985669,2.809866
412303,2.23378,3.013414
412304,2.175793,3.008067
203064,1.71281,2.595047
15005,1.951209,3.035179
15006,1.253415,2.265058
90085,1.591964,2.438019
74886,1.234294,2.170193
98671,0.576379,1.589543
59280,1.471578,3.054651
420818,0,0.091571
160088,0,1.241632
280914,2.001756,3.461911
418001,1.798726,2.953693
96753,0.556589,1.984547
61101,1.509379,2.522606
410762,1.665908,2.619354
69123,1.226454,1.990584
410760,0.722759,1.212545
410761,2.333348,3.31207
61177,2.908227,4.029463
97995,2.598955,3.643067
83377,2.319163,4.179447
20012,0,0.018217
400552,2.065052,3.927064
15968,1.824693,3.635324
418061,0.914204,1.711057
62106,2.551266,3.589527
62369,2.417516,3.321439
25694,2.092277,3.831403
67112,2.22683,3.482649
36255,0.857333,1.693433
80109,0.890843,1.703729
418088,0.657006,1.362413
65183,0.410766,0.777327
247060,1.612754,2.565992
281549,2.801759,4.186304
40665,1.787716,3.200007
34600,1.954115,3.359676
16618,2.155903,3.920507
85579,2.551035,4.344472
413858,2.026106,2.970201
60260,0.918934,2.493616
1458,1.953424,3.553181
409452,2.54989,4.277083
27197,1.962527,3.492292
47223,0.372021,2.289401
181572,0,0.306738
187130,0,0.332489
67826,0.428365,2.371046
419717,2.372034,4.187638
30964,2.294196,3.666778
32743,2.137253,3.479197
9532,1.493801,2.72759
9534,2.213547,3.494178
248051,0.376809,1.727982
33546,2.624058,4.186529
77333,0.988116,2.467165
56440,2.055544,3.32806
26612,0,1.22684
201891,2.79391,3.425274
2266,1.91226,2.73441
6158,1.445556,3.236109
15929,1.061877,2.143742
62138,1.159345,2.498156
1412,1.598265,2.303363
24131,2.097259,3.592147
15511,1.241617,1.933174
2216,1.080193,1.763538
40463,1.337572,2.003826
65501,1.357382,2.237427
415749,0.59915,2.592467
60025,0.961268,1.660732
67284,2.232098,3.433221
1925,1.974395,3.021335
262576,0.847334,3.013579
280867,1.746023,3.249604
73104,2.981913,5.25235
100782,1.689342,2.629242
79101,2.243006,3.086247
62656,2.010752,3.150447
37268,1.602484,3.008101
158,2.266501,3.757261
74873,2.187349,3.082326
20901,0,0.944514
200088,0.293709,1.075689
55720,1.659515,3.299536
158830,1.729669,2.384591
201940,0,0.730271
44121,1.733467,2.388861
2455,1.484552,2.516469
68498,1.471425,2.498909
25804,2.477407,3.666882
27004,2.074733,2.910867
65031,1.209696,2.848744
170766,0,1.013831
24195,2.68112,4.11157
32537,2.587222,4.075338
173795,0,0.431257
93721,2.859113,4.194871
10058,2.735667,4.106527
380456,0.708525,1.301852
246732,2.796225,4.405762
38323,1.793817,2.869448
91952,2.775889,4.196705
419128,0.790499,1.042224
65032,0.31254,2.147179
30535,0.146668,1.087259
33661,2.985228,5.014179
451,1.604177,2.373726
248636,0.019022,1.418183
65170,2.158097,3.534147
29213,1.513386,3.27862
59179,1.560064,3.334884
262075,2.586958,3.527955
33633,0.428405,1.136389
203032,2.138552,3.780842
23817,1.149718,2.112324
89903,0.968,2.497805
153094,1.068959,2.773807
61199,1.294554,3.129996
35182,0.979724,1.99057
1485,2.305894,3.851024
40270,2.508937,3.757493
38350,1.332704,2.722158
410714,2.463693,4.347189
202326,2.709964,4.312829
203030,2.947413,4.519483
74982,2.1774,3.609245
40247,2.923809,4.504824
10062,2.296796,3.682106
61218,2.323666,3.952403
284,2.420696,3.945068
109299,1.261629,3.042557
4122,2.290856,3.196397
109070,2.852068,4.817306
171017,2.317857,3.257887
50979,2.363828,3.607768
35340,0.347272,1.171607
108963,1.011968,2.621329
202688,2.815748,4.172218
44622,1.703241,2.871742
62662,0.239258,1.253918
61078,1.261571,1.861852
31853,1.694365,2.599927
40584,2.033332,2.970055
44407,2.376472,3.390162
36353,1.797579,2.645922
15844,2.095135,3.082464
291234,1.727663,2.798494
15857,3.190678,4.088919
40850,1.349931,2.026331
10144,1.497443,2.540056
22313,1.75035,2.753175
39196,1.283404,2.619727
24321,1.187124,1.723188
192706,1.422848,2.758286
92361,2.161778,2.827843
262807,0.648371,1.593597
81060,1.936441,2.8355
39137,2.22479,3.197539
280056,2.363924,3.241434
421983,2.720329,3.618811
29270,2.331322,3.239767
27315,2.02424,3.130299
60957,0.081779,1.238134
280433,2.349391,3.621623
59999,2.988982,4.337002
401828,2.635787,4.069884
14321,1.656823,2.809457
68511,0,0.447406
1032,1.875344,2.930298
50325,1.351037,2.861712
245752,2.920551,4.176096
49015,2.180321,3.401987
29282,1.489616,2.27473
173756,2.373858,3.686072
23563,1.616006,2.885102
247315,2.13782,3.411349
247316,2.602112,3.935821
247317,2.402748,3.694668
247318,2.472847,3.789729
280098,1.786232,3.039781
31867,1.583436,2.833721
202400,2.514502,3.941651
63203,2.298892,3.675403
153372,0.569591,2.100798
66280,1.450178,3.198998
33630,0.627477,1.648988
420138,1.569821,2.548969
78011,2.889988,4.565537
98978,1.351633,2.599313
88376,2.37759,3.676375
88377,2.237779,3.545208
88378,2.238931,3.529549
980,2.659451,3.977051
63204,2.652442,4.03196
14159,2.665361,3.86319
6141,1.417581,2.518658
25018,1.578662,3.279452
404761,2.178128,3.237938
25020,1.622308,3.115977
97584,0,0.42973
248087,0.231135,1.631521
6157,0.391848,1.95
16646,2.311255,3.299174
1108,1.832447,3.335066
75338,2.622832,3.702733
202028,1.905372,2.697259
416999,0.142312,1.69178
36637,2.423905,3.736535
49624,1.898321,2.676136
74859,1.244746,2.620437
411401,1.362327,3.109219
202325,2.030695,3.601337
24819,2.801517,4.254138
72297,2.597108,4.058076
38382,2.294137,3.467592
6161,2.002129,3.222763
15102,1.078758,2.444038
20344,2.391175,3.384119
20345,2.369434,3.376026
71549,2.270336,3.612592
407327,2.674207,4.421017
246598,0.243897,3.574819
24855,2.528332,3.746882
202827,1.574683,2.306974
163817,0.84489,1.459686
250508,1.981602,4.034867
66277,2.882242,4.005094
424579,1.299347,2.276769
424580,1.487818,2.503952
95948,0.655541,1.048111
86492,2.038848,2.767912
25700,2.392874,4.030512
15852,2.830823,3.73488
80802,1.090984,2.856266
247807,2.807796,4.143276
33881,2.075648,2.873378
51016,3.839635,4.754414
237872,2.043764,2.97245
40469,0.43991,1.383627
418458,2.745702,3.636501
50707,0,0.049967
34630,1.729746,3.109696
245004,0.054848,1.518209
100196,2.928595,4.228881
33903,1.175272,1.905751
100790,0.033388,0.186794
31721,2.458973,3.553154
36111,0.725447,1.565312
68346,1.223337,1.939616
67503,2.54845,3.585359
413384,0.39133,0.856724
201036,0,0.205003
412358,2.755168,3.646314
152544,0,0.849439
2277,0,1.013272
2267,1.872449,2.714658
411216,2.227026,3.203995
24805,2.302719,3.143483
2450,2.056035,3.300368
62139,1.289731,2.633998
78682,0.780468,1.330101
162047,1.535525,2.584444
27949,1.5312,2.580037
28624,1.533329,2.582881
51841,1.642937,2.816176
152276,0.92786,2.283045
196158,0.340463,0.82674
262105,2.311379,3.477219
39607,2.663281,3.67666
249504,1.006276,2.684066
16536,0.291001,1.98848
24816,1.059869,1.742138
154894,0,0.401209
153530,1.706915,3.056483
153531,1.846445,3.326125
153532,1.812034,3.324648
27047,0.969035,2.577727
186724,0.990966,1.899045
6325,1.190389,1.941554
183450,0.583472,2.615565
182762,1.852211,3.205185
201256,1.74343,3.094581
8150,0,0.704067
22382,2.844583,4.408661
80212,1.506324,2.327236
15073,3.992089,5.255107
16619,0.438061,1.897664
60780,2.669027,3.626665
16806,1.344467,2.311968
811,2.463354,3.449759
93377,2.963973,4.024318
202214,0,0.786542
31485,2.060232,3.067772
416646,1.258374,3.06127
16537,0,0.272722
2276,1.164549,2.635832
415748,0.52757,2.461844
40754,2.265587,3.239417
280293,2.090259,3.551723
109298,0.910207,2.869078
245905,2.634574,3.858736
25548,2.878254,3.949102
84567,0.499622,1.654853
86488,2.501461,3.461541
16172,3.542993,4.955299
150387,2.815701,4.370724
59760,2.626579,4.16267
81851,2.615763,4.150921
2147,0.815647,1.409277
163230,0.919749,1.760334
60507,2.248129,3.777146
67522,0.165199,1.030737
20293,1.858912,3.226257
109190,2.954389,4.379073
8212,2.73956,3.655414
61399,2.766158,3.750211
249505,0.856587,2.688331
2355,2.975228,4.127111
81387,1.92067,3.109918
30711,0.795811,1.715161
30712,2.791759,3.863811
61427,2.931446,3.92422
61429,2.839268,3.827344
88135,1.659764,3.212888
35339,0.306897,1.194502
62643,1.318663,2.655455
74540,2.764889,4.441753
75595,1.138392,1.877791
154716,2.566803,4.14472
54078,2.17638,2.976862
23600,1.016477,1.612516
170845,3.399954,4.445105
22215,0.661181,1.659627
15206,1.506325,2.883884
90847,2.139301,3.607856
27119,1.436319,2.191559
24193,2.781953,4.270271
241176,2.198487,3.683734
16388,2.917356,4.250332
601,2.885001,4.218074
14242,2.571967,4.0208
2886,2.761895,3.534887
29359,2.941221,3.802091
72285,2.013363,3.064957
32684,2.320107,3.248668
156236,1.79576,2.564567
240868,2.179332,3.255189
23776,2.970852,3.857279
418459,2.99826,3.960505
79410,2.113471,3.000838
92317,2.218088,3.326853
59109,2.805157,3.550067
89432,0,0
415451,0,0
73974,0,0
421341,0,0
410665,0,0
8011,0.574508,1.967012
172558,0,0
